Unnamed: 0,school,classname,subject,CorrectAnswers,TotalAnswers,CorrectAdaptive,TotalAdaptiveAnswers,TotalAdaptiveExercises,TotalExercises,periode.van,periode.tot,lln.ID.school,van.tot
65055,148,3023549,Rekenen,740.0,1348.0,155.0,220.0,162.0,824.0,feb 2015,jul 2015,2662432,feb2015|jul2015
65056,148,3023549,Spelling,511.0,611.0,77.0,105.0,84.0,529.0,feb 2015,jul 2015,2662432,feb2015|jul2015
65057,148,3023549,Taal,705.0,1034.0,111.0,178.0,113.0,704.0,feb 2015,jul 2015,2662432,feb2015|jul2015
65058,148,3023549,Automatiseren (extra),80.0,88.0,0.0,0.0,0.0,81.0,feb 2015,jul 2015,6048033,feb2015|jul2015
65059,148,3023549,Rekenen,961.0,1565.0,238.0,333.0,247.0,1028.0,feb 2015,jul 2015,6048033,feb2015|jul2015
65060,148,3023549,Spelling,694.0,858.0,80.0,116.0,87.0,723.0,feb 2015,jul 2015,6048033,feb2015|jul2015
65061,148,3023549,Taal,700.0,949.0,92.0,154.0,96.0,698.0,feb 2015,jul 2015,6048033,feb2015|jul2015
65062,148,3023549,Automatiseren (extra),24.0,36.0,0.0,0.0,0.0,30.0,feb 2015,jul 2015,5377516,feb2015|jul2015
65063,148,3023549,Rekenen,502.0,1257.0,175.0,243.0,181.0,621.0,feb 2015,jul 2015,5377516,feb2015|jul2015
65064,148,3023549,Spelling,567.0,733.0,58.0,81.0,60.0,596.0,feb 2015,jul 2015,5377516,feb2015|jul2015
65065,148,3023549,Taal,629.0,1092.0,166.0,268.0,176.0,645.0,feb 2015,jul 2015,5377516,feb2015|jul2015
65066,148,3023549,Automatiseren (extra),22.0,26.0,0.0,0.0,0.0,23.0,feb 2015,jul 2015,2829341,feb2015|jul2015
65067,148,3023549,Rekenen,591.0,902.0,54.0,78.0,59.0,642.0,feb 2015,jul 2015,2829341,feb2015|jul2015
65068,148,3023549,Spelling,495.0,563.0,44.0,57.0,48.0,511.0,feb 2015,jul 2015,2829341,feb2015|jul2015
65069,148,3023549,Taal,537.0,666.0,16.0,26.0,18.0,546.0,feb 2015,jul 2015,2829341,feb2015|jul2015
65070,148,3023549,Automatiseren (extra),38.0,41.0,0.0,0.0,0.0,38.0,feb 2015,jul 2015,5391821,feb2015|jul2015
65071,148,3023549,Rekenen,786.0,1030.0,169.0,221.0,174.0,833.0,feb 2015,jul 2015,5391821,feb2015|jul2015
65072,148,3023549,Spelling,242.0,336.0,28.0,37.0,30.0,277.0,feb 2015,jul 2015,5391821,feb2015|jul2015
65073,148,3023549,Taal,448.0,586.0,19.0,31.0,22.0,453.0,feb 2015,jul 2015,5391821,feb2015|jul2015
65074,148,3023549,Automatiseren (extra),32.0,36.0,0.0,0.0,0.0,32.0,feb 2015,jul 2015,7669568,feb2015|jul2015
65075,148,3023549,Rekenen,722.0,947.0,154.0,211.0,165.0,774.0,feb 2015,jul 2015,7669568,feb2015|jul2015
65076,148,3023549,Spelling,401.0,522.0,40.0,60.0,44.0,432.0,feb 2015,jul 2015,7669568,feb2015|jul2015
65077,148,3023549,Taal,587.0,802.0,65.0,109.0,78.0,596.0,feb 2015,jul 2015,7669568,feb2015|jul2015
65078,148,3023549,Automatiseren (extra),33.0,36.0,0.0,0.0,0.0,33.0,feb 2015,jul 2015,2297097,feb2015|jul2015
65079,148,3023549,Rekenen,495.0,928.0,118.0,169.0,120.0,563.0,feb 2015,jul 2015,2297097,feb2015|jul2015
65080,148,3023549,Spelling,247.0,308.0,31.0,42.0,31.0,264.0,feb 2015,jul 2015,2297097,feb2015|jul2015
65081,148,3023549,Taal,414.0,586.0,50.0,75.0,50.0,417.0,feb 2015,jul 2015,2297097,feb2015|jul2015
65082,148,3084260,Rekenen,938.0,1511.0,150.0,225.0,158.0,1009.0,feb 2015,jul 2015,2445577,feb2015|jul2015
65083,148,3084260,Spelling,1274.0,1505.0,15.0,27.0,19.0,1306.0,feb 2015,jul 2015,2445577,feb2015|jul2015
65084,148,3084260,Taal,674.0,1068.0,19.0,31.0,19.0,688.0,feb 2015,jul 2015,2445577,feb2015|jul2015
65085,148,3084260,Automatiseren (extra),37.0,40.0,0.0,0.0,0.0,38.0,feb 2015,jul 2015,9011633,feb2015|jul2015
65086,148,3084260,Rekenen,1219.0,2046.0,298.0,413.0,308.0,1299.0,feb 2015,jul 2015,9011633,feb2015|jul2015
65087,148,3084260,Spelling,1358.0,1573.0,61.0,94.0,68.0,1385.0,feb 2015,jul 2015,9011633,feb2015|jul2015
65088,148,3084260,Taal,797.0,1102.0,5.0,6.0,5.0,803.0,feb 2015,jul 2015,9011633,feb2015|jul2015
65089,148,3084260,Rekenen,781.0,1389.0,153.0,213.0,156.0,819.0,feb 2015,jul 2015,4934302,feb2015|jul2015
65090,148,3084260,Spelling,1436.0,1805.0,64.0,99.0,68.0,1478.0,feb 2015,jul 2015,4934302,feb2015|jul2015
65091,148,3084260,Taal,800.0,1170.0,91.0,109.0,91.0,816.0,feb 2015,jul 2015,4934302,feb2015|jul2015
65092,148,3084260,Rekenen,1321.0,1731.0,392.0,506.0,417.0,1386.0,feb 2015,jul 2015,3109770,feb2015|jul2015
65093,148,3084260,Spelling,1070.0,1207.0,77.0,96.0,81.0,1098.0,feb 2015,jul 2015,3109770,feb2015|jul2015
65094,148,3084260,Taal,702.0,839.0,47.0,56.0,47.0,703.0,feb 2015,jul 2015,3109770,feb2015|jul2015
65095,148,3084260,Rekenen,1410.0,1872.0,494.0,658.0,508.0,1483.0,feb 2015,jul 2015,8996380,feb2015|jul2015
65096,148,3084260,Spelling,1518.0,1690.0,256.0,321.0,260.0,1524.0,feb 2015,jul 2015,8996380,feb2015|jul2015
65097,148,3084260,Taal,986.0,1235.0,124.0,166.0,126.0,991.0,feb 2015,jul 2015,8996380,feb2015|jul2015
65098,148,3084260,Automatiseren (extra),94.0,109.0,1.0,1.0,1.0,95.0,feb 2015,jul 2015,5047328,feb2015|jul2015
65099,148,3084260,Rekenen,1509.0,2187.0,546.0,756.0,548.0,1564.0,feb 2015,jul 2015,5047328,feb2015|jul2015
65100,148,3084260,Spelling,1725.0,2003.0,212.0,304.0,216.0,1744.0,feb 2015,jul 2015,5047328,feb2015|jul2015
65101,148,3084260,Taal,828.0,1107.0,72.0,114.0,73.0,830.0,feb 2015,jul 2015,5047328,feb2015|jul2015
65102,148,3084260,Automatiseren (extra),1.0,1.0,0.0,0.0,0.0,1.0,feb 2015,jul 2015,2634694,feb2015|jul2015
65103,148,3084260,Rekenen,1585.0,1978.0,508.0,639.0,509.0,1605.0,feb 2015,jul 2015,2634694,feb2015|jul2015
65104,148,3084260,Spelling,1357.0,1553.0,35.0,55.0,36.0,1374.0,feb 2015,jul 2015,2634694,feb2015|jul2015
65105,148,3084260,Taal,1105.0,1275.0,329.0,412.0,329.0,1099.0,feb 2015,jul 2015,2634694,feb2015|jul2015
65106,148,3084260,Automatiseren (extra),52.0,58.0,0.0,0.0,0.0,53.0,feb 2015,jul 2015,5440298,feb2015|jul2015
65107,148,3084260,Rekenen,1330.0,1986.0,425.0,609.0,429.0,1375.0,feb 2015,jul 2015,5440298,feb2015|jul2015
65108,148,3084260,Spelling,1695.0,1937.0,174.0,241.0,175.0,1697.0,feb 2015,jul 2015,5440298,feb2015|jul2015
65109,148,3084260,Taal,919.0,1213.0,91.0,131.0,91.0,922.0,feb 2015,jul 2015,5440298,feb2015|jul2015
65110,148,3084260,Automatiseren (extra),51.0,55.0,0.0,0.0,0.0,51.0,feb 2015,jul 2015,6552337,feb2015|jul2015
65111,148,3084260,Rekenen,1482.0,2271.0,333.0,432.0,339.0,1521.0,feb 2015,jul 2015,6552337,feb2015|jul2015
65112,148,3084260,Spelling,1119.0,1302.0,48.0,67.0,51.0,1140.0,feb 2015,jul 2015,6552337,feb2015|jul2015
65113,148,3084260,Taal,1074.0,1451.0,236.0,312.0,238.0,1085.0,feb 2015,jul 2015,6552337,feb2015|jul2015
65114,148,3084260,Automatiseren (extra),215.0,235.0,13.0,13.0,13.0,208.0,feb 2015,jul 2015,4785019,feb2015|jul2015
65115,148,3084260,Rekenen,1206.0,2041.0,201.0,266.0,218.0,1284.0,feb 2015,jul 2015,4785019,feb2015|jul2015
65116,148,3084260,Spelling,1763.0,2056.0,235.0,286.0,248.0,1800.0,feb 2015,jul 2015,4785019,feb2015|jul2015
65117,148,3084260,Taal,869.0,1204.0,101.0,133.0,115.0,888.0,feb 2015,jul 2015,4785019,feb2015|jul2015
65118,148,3084260,Rekenen,912.0,1450.0,252.0,351.0,264.0,993.0,feb 2015,jul 2015,4786907,feb2015|jul2015
65119,148,3084260,Spelling,1358.0,1667.0,140.0,175.0,143.0,1398.0,feb 2015,jul 2015,4786907,feb2015|jul2015
65120,148,3084260,Taal,907.0,1393.0,140.0,206.0,155.0,932.0,feb 2015,jul 2015,4786907,feb2015|jul2015
65121,148,3084260,Automatiseren (extra),115.0,128.0,15.0,17.0,16.0,117.0,feb 2015,jul 2015,3487834,feb2015|jul2015
65122,148,3084260,Rekenen,1534.0,2509.0,533.0,709.0,627.0,1733.0,feb 2015,jul 2015,3487834,feb2015|jul2015
65123,148,3084260,Spelling,1482.0,1738.0,266.0,344.0,307.0,1541.0,feb 2015,jul 2015,3487834,feb2015|jul2015
65124,148,3084260,Taal,1009.0,1423.0,129.0,182.0,151.0,1028.0,feb 2015,jul 2015,3487834,feb2015|jul2015
65125,148,3084260,Rekenen,829.0,1231.0,256.0,362.0,266.0,869.0,feb 2015,jul 2015,8538328,feb2015|jul2015
65126,148,3084260,Spelling,1600.0,1988.0,130.0,192.0,138.0,1647.0,feb 2015,jul 2015,8538328,feb2015|jul2015
65127,148,3084260,Taal,860.0,1457.0,82.0,137.0,90.0,884.0,feb 2015,jul 2015,8538328,feb2015|jul2015
65128,148,3084260,Rekenen,1567.0,2079.0,585.0,748.0,588.0,1591.0,feb 2015,jul 2015,3622105,feb2015|jul2015
65129,148,3084260,Spelling,1652.0,1852.0,347.0,429.0,350.0,1655.0,feb 2015,jul 2015,3622105,feb2015|jul2015
65130,148,3084260,Taal,1047.0,1400.0,212.0,271.0,215.0,1049.0,feb 2015,jul 2015,3622105,feb2015|jul2015
76972,148,7615488,Automatiseren (extra),1075.0,1185.0,0.0,0.0,0.0,783.0,feb 2016,jul 2016,2453846,feb2016|jul2016
76973,148,7615488,Rekenen,923.0,1375.0,108.0,151.0,112.0,979.0,feb 2016,jul 2016,2453846,feb2016|jul2016
76974,148,7615488,Spelling,2534.0,2835.0,174.0,223.0,184.0,2551.0,feb 2016,jul 2016,2453846,feb2016|jul2016
76975,148,7615488,Taal,571.0,715.0,3.0,6.0,4.0,576.0,feb 2016,jul 2016,2453846,feb2016|jul2016
76976,148,7615488,Automatiseren (extra),189.0,236.0,0.0,0.0,0.0,136.0,feb 2016,jul 2016,7706368,feb2016|jul2016
76977,148,7615488,Rekenen,372.0,598.0,21.0,26.0,24.0,423.0,feb 2016,jul 2016,7706368,feb2016|jul2016
76978,148,7615488,Spelling,1042.0,1180.0,34.0,53.0,45.0,1069.0,feb 2016,jul 2016,7706368,feb2016|jul2016
76979,148,7615488,Taal,407.0,462.0,4.0,6.0,5.0,410.0,feb 2016,jul 2016,7706368,feb2016|jul2016
76980,148,7615488,Automatiseren (extra),1177.0,1278.0,0.0,0.0,0.0,815.0,feb 2016,jul 2016,4028625,feb2016|jul2016
76981,148,7615488,Rekenen,1092.0,1364.0,18.0,28.0,19.0,1121.0,feb 2016,jul 2016,4028625,feb2016|jul2016
76982,148,7615488,Spelling,2405.0,2796.0,101.0,133.0,104.0,2417.0,feb 2016,jul 2016,4028625,feb2016|jul2016
76983,148,7615488,Taal,684.0,851.0,1.0,3.0,1.0,685.0,feb 2016,jul 2016,4028625,feb2016|jul2016
76984,148,7615488,Automatiseren (extra),2148.0,2231.0,69.0,82.0,76.0,1250.0,feb 2016,jul 2016,1352736,feb2016|jul2016
76985,148,7615488,Rekenen,1949.0,2208.0,403.0,472.0,434.0,1996.0,feb 2016,jul 2016,1352736,feb2016|jul2016
76986,148,7615488,Spelling,3369.0,3580.0,676.0,780.0,742.0,3427.0,feb 2016,jul 2016,1352736,feb2016|jul2016
76987,148,7615488,Taal,845.0,934.0,86.0,111.0,100.0,860.0,feb 2016,jul 2016,1352736,feb2016|jul2016
76988,148,7615488,Woordenschat (extra),20.0,21.0,20.0,21.0,21.0,21.0,feb 2016,jul 2016,1352736,feb2016|jul2016
76989,148,7615488,Automatiseren (extra),1564.0,1647.0,5.0,9.0,9.0,956.0,feb 2016,jul 2016,3003127,feb2016|jul2016
76990,148,7615488,Rekenen,1336.0,1564.0,96.0,112.0,102.0,1380.0,feb 2016,jul 2016,3003127,feb2016|jul2016
76991,148,7615488,Spelling,3461.0,3697.0,528.0,637.0,540.0,3467.0,feb 2016,jul 2016,3003127,feb2016|jul2016
76992,148,7615488,Taal,782.0,921.0,19.0,35.0,23.0,785.0,feb 2016,jul 2016,3003127,feb2016|jul2016
76993,148,7615488,Automatiseren (extra),762.0,828.0,0.0,0.0,0.0,644.0,feb 2016,jul 2016,5750595,feb2016|jul2016
76994,148,7615488,Rekenen,765.0,1034.0,48.0,52.0,48.0,804.0,feb 2016,jul 2016,5750595,feb2016|jul2016
76995,148,7615488,Spelling,1466.0,1819.0,54.0,74.0,54.0,1536.0,feb 2016,jul 2016,5750595,feb2016|jul2016
76996,148,7615488,Taal,482.0,625.0,7.0,9.0,7.0,483.0,feb 2016,jul 2016,5750595,feb2016|jul2016
76997,148,7615488,Automatiseren (extra),1199.0,1254.0,3.0,3.0,3.0,899.0,feb 2016,jul 2016,2322846,feb2016|jul2016
76998,148,7615488,Rekenen,1202.0,1487.0,80.0,105.0,82.0,1232.0,feb 2016,jul 2016,2322846,feb2016|jul2016
76999,148,7615488,Spelling,2826.0,3196.0,125.0,168.0,132.0,2843.0,feb 2016,jul 2016,2322846,feb2016|jul2016
77000,148,7615488,Taal,695.0,815.0,4.0,9.0,4.0,696.0,feb 2016,jul 2016,2322846,feb2016|jul2016
77001,148,9321992,Automatiseren (extra),866.0,901.0,0.0,0.0,0.0,867.0,feb 2016,jul 2016,8610238,feb2016|jul2016
77002,148,9321992,Rekenen,561.0,705.0,90.0,137.0,94.0,565.0,feb 2016,jul 2016,8610238,feb2016|jul2016
77003,148,9321992,Spelling,2119.0,2320.0,47.0,58.0,49.0,1512.0,feb 2016,jul 2016,8610238,feb2016|jul2016
77004,148,9321992,Taal,814.0,871.0,50.0,68.0,51.0,815.0,feb 2016,jul 2016,8610238,feb2016|jul2016
77005,148,9321992,Automatiseren (extra),1611.0,1708.0,92.0,118.0,117.0,1625.0,feb 2016,jul 2016,6626884,feb2016|jul2016
77006,148,9321992,Rekenen,1030.0,1419.0,501.0,650.0,551.0,1097.0,feb 2016,jul 2016,6626884,feb2016|jul2016
77007,148,9321992,Spelling,2769.0,2989.0,441.0,530.0,480.0,2042.0,feb 2016,jul 2016,6626884,feb2016|jul2016
77008,148,9321992,Taal,1148.0,1355.0,345.0,432.0,371.0,1154.0,feb 2016,jul 2016,6626884,feb2016|jul2016
77009,148,9321992,Automatiseren (extra),744.0,796.0,0.0,0.0,0.0,744.0,feb 2016,jul 2016,8604202,feb2016|jul2016
77010,148,9321992,Rekenen,778.0,1112.0,322.0,439.0,342.0,811.0,feb 2016,jul 2016,8604202,feb2016|jul2016
77011,148,9321992,Spelling,1792.0,2062.0,77.0,103.0,83.0,1449.0,feb 2016,jul 2016,8604202,feb2016|jul2016
77012,148,9321992,Taal,976.0,1155.0,204.0,280.0,215.0,978.0,feb 2016,jul 2016,8604202,feb2016|jul2016
77013,148,9321992,Automatiseren (extra),710.0,773.0,82.0,94.0,91.0,728.0,feb 2016,jul 2016,1645915,feb2016|jul2016
77014,148,9321992,Rekenen,420.0,612.0,108.0,150.0,119.0,446.0,feb 2016,jul 2016,1645915,feb2016|jul2016
77015,148,9321992,Spelling,1376.0,1631.0,46.0,59.0,51.0,1141.0,feb 2016,jul 2016,1645915,feb2016|jul2016
77016,148,9321992,Taal,700.0,887.0,86.0,128.0,93.0,711.0,feb 2016,jul 2016,1645915,feb2016|jul2016
77017,148,9321992,Automatiseren (extra),1317.0,1422.0,154.0,206.0,179.0,1321.0,feb 2016,jul 2016,5349039,feb2016|jul2016
77018,148,9321992,Rekenen,1457.0,1999.0,886.0,1195.0,921.0,1515.0,feb 2016,jul 2016,5349039,feb2016|jul2016
77019,148,9321992,Spelling,2498.0,2733.0,218.0,285.0,231.0,1797.0,feb 2016,jul 2016,5349039,feb2016|jul2016
77020,148,9321992,Taal,992.0,1156.0,172.0,241.0,185.0,1002.0,feb 2016,jul 2016,5349039,feb2016|jul2016
77021,148,9321992,Automatiseren (extra),1027.0,1088.0,14.0,17.0,16.0,1015.0,feb 2016,jul 2016,9285932,feb2016|jul2016
77022,148,9321992,Rekenen,1094.0,1429.0,331.0,512.0,351.0,1118.0,feb 2016,jul 2016,9285932,feb2016|jul2016
77023,148,9321992,Spelling,2014.0,2273.0,88.0,118.0,96.0,1570.0,feb 2016,jul 2016,9285932,feb2016|jul2016
77024,148,9321992,Taal,908.0,1048.0,131.0,177.0,140.0,917.0,feb 2016,jul 2016,9285932,feb2016|jul2016
77025,148,9321992,Automatiseren (extra),824.0,866.0,90.0,111.0,97.0,825.0,feb 2016,jul 2016,9076207,feb2016|jul2016
77026,148,9321992,Rekenen,1003.0,1206.0,366.0,448.0,384.0,1042.0,feb 2016,jul 2016,9076207,feb2016|jul2016
77027,148,9321992,Spelling,1793.0,1982.0,98.0,121.0,105.0,1482.0,feb 2016,jul 2016,9076207,feb2016|jul2016
77028,148,9321992,Taal,916.0,1019.0,120.0,152.0,125.0,925.0,feb 2016,jul 2016,9076207,feb2016|jul2016
77029,148,9321992,Automatiseren (extra),590.0,659.0,0.0,0.0,0.0,590.0,feb 2016,jul 2016,2785550,feb2016|jul2016
77030,148,9321992,Rekenen,643.0,825.0,130.0,179.0,157.0,685.0,feb 2016,jul 2016,2785550,feb2016|jul2016
77031,148,9321992,Spelling,2072.0,2250.0,96.0,130.0,113.0,1577.0,feb 2016,jul 2016,2785550,feb2016|jul2016
77032,148,9321992,Taal,890.0,1023.0,112.0,168.0,132.0,906.0,feb 2016,jul 2016,2785550,feb2016|jul2016
77033,148,9321992,Automatiseren (extra),372.0,397.0,0.0,0.0,0.0,372.0,feb 2016,jul 2016,8631409,feb2016|jul2016
77034,148,9321992,Rekenen,404.0,548.0,76.0,94.0,84.0,423.0,feb 2016,jul 2016,8631409,feb2016|jul2016
77035,148,9321992,Spelling,1446.0,1702.0,26.0,33.0,31.0,1223.0,feb 2016,jul 2016,8631409,feb2016|jul2016
77036,148,9321992,Taal,780.0,924.0,57.0,92.0,69.0,797.0,feb 2016,jul 2016,8631409,feb2016|jul2016
77037,148,9321992,Automatiseren (extra),787.0,814.0,2.0,3.0,2.0,782.0,feb 2016,jul 2016,3364674,feb2016|jul2016
77038,148,9321992,Rekenen,524.0,696.0,75.0,106.0,78.0,525.0,feb 2016,jul 2016,3364674,feb2016|jul2016
77039,148,9321992,Spelling,1875.0,1961.0,56.0,79.0,59.0,1443.0,feb 2016,jul 2016,3364674,feb2016|jul2016
77040,148,9321992,Taal,880.0,968.0,93.0,120.0,94.0,877.0,feb 2016,jul 2016,3364674,feb2016|jul2016
77041,148,9321992,Automatiseren (extra),664.0,682.0,10.0,11.0,10.0,661.0,feb 2016,jul 2016,7708057,feb2016|jul2016
77042,148,9321992,Rekenen,524.0,649.0,81.0,110.0,91.0,539.0,feb 2016,jul 2016,7708057,feb2016|jul2016
77043,148,9321992,Spelling,1788.0,1904.0,44.0,54.0,48.0,1428.0,feb 2016,jul 2016,7708057,feb2016|jul2016
77044,148,9321992,Taal,812.0,885.0,66.0,91.0,69.0,814.0,feb 2016,jul 2016,7708057,feb2016|jul2016
77045,148,9321992,Automatiseren (extra),420.0,463.0,1.0,1.0,1.0,427.0,feb 2016,jul 2016,9333109,feb2016|jul2016
77046,148,9321992,Rekenen,392.0,544.0,86.0,120.0,98.0,428.0,feb 2016,jul 2016,9333109,feb2016|jul2016
77047,148,9321992,Spelling,1213.0,1318.0,28.0,41.0,35.0,1063.0,feb 2016,jul 2016,9333109,feb2016|jul2016
77048,148,9321992,Taal,729.0,847.0,56.0,89.0,67.0,752.0,feb 2016,jul 2016,9333109,feb2016|jul2016
77049,148,9321992,Automatiseren (extra),716.0,831.0,96.0,130.0,110.0,730.0,feb 2016,jul 2016,1124628,feb2016|jul2016
77050,148,9321992,Rekenen,692.0,952.0,216.0,275.0,223.0,719.0,feb 2016,jul 2016,1124628,feb2016|jul2016
77051,148,9321992,Spelling,1718.0,2014.0,83.0,112.0,92.0,1368.0,feb 2016,jul 2016,1124628,feb2016|jul2016
77052,148,9321992,Taal,731.0,951.0,90.0,154.0,98.0,745.0,feb 2016,jul 2016,1124628,feb2016|jul2016
77053,148,9321992,Automatiseren (extra),467.0,523.0,0.0,0.0,0.0,474.0,feb 2016,jul 2016,8470105,feb2016|jul2016
77054,148,9321992,Rekenen,387.0,723.0,87.0,137.0,107.0,500.0,feb 2016,jul 2016,8470105,feb2016|jul2016
77055,148,9321992,Spelling,1000.0,1460.0,46.0,68.0,60.0,973.0,feb 2016,jul 2016,8470105,feb2016|jul2016
77056,148,9321992,Taal,657.0,1012.0,68.0,109.0,82.0,709.0,feb 2016,jul 2016,8470105,feb2016|jul2016
77057,148,9321992,Automatiseren (extra),795.0,886.0,2.0,2.0,2.0,786.0,feb 2016,jul 2016,2514536,feb2016|jul2016
77058,148,9321992,Rekenen,572.0,965.0,138.0,180.0,140.0,600.0,feb 2016,jul 2016,2514536,feb2016|jul2016
77059,148,9321992,Spelling,1935.0,2362.0,86.0,116.0,88.0,1497.0,feb 2016,jul 2016,2514536,feb2016|jul2016
77060,148,9321992,Taal,834.0,1230.0,125.0,203.0,131.0,848.0,feb 2016,jul 2016,2514536,feb2016|jul2016
77061,148,9321992,Automatiseren (extra),596.0,620.0,4.0,4.0,4.0,596.0,feb 2016,jul 2016,2901001,feb2016|jul2016
77062,148,9321992,Rekenen,504.0,638.0,88.0,109.0,93.0,501.0,feb 2016,jul 2016,2901001,feb2016|jul2016
77063,148,9321992,Spelling,1325.0,1529.0,23.0,38.0,31.0,1148.0,feb 2016,jul 2016,2901001,feb2016|jul2016
77064,148,9321992,Taal,740.0,799.0,30.0,46.0,35.0,745.0,feb 2016,jul 2016,2901001,feb2016|jul2016
77065,148,9321992,Automatiseren (extra),437.0,485.0,4.0,13.0,8.0,441.0,feb 2016,jul 2016,2216061,feb2016|jul2016
77066,148,9321992,Rekenen,597.0,751.0,109.0,136.0,111.0,614.0,feb 2016,jul 2016,2216061,feb2016|jul2016
77067,148,9321992,Spelling,1940.0,2142.0,86.0,106.0,84.0,1490.0,feb 2016,jul 2016,2216061,feb2016|jul2016
77068,148,9321992,Taal,805.0,969.0,45.0,67.0,48.0,811.0,feb 2016,jul 2016,2216061,feb2016|jul2016
77069,148,9321992,Automatiseren (extra),950.0,1033.0,2.0,2.0,2.0,940.0,feb 2016,jul 2016,2037099,feb2016|jul2016
77070,148,9321992,Rekenen,522.0,782.0,85.0,123.0,97.0,563.0,feb 2016,jul 2016,2037099,feb2016|jul2016
77071,148,9321992,Spelling,2187.0,2358.0,71.0,86.0,76.0,1551.0,feb 2016,jul 2016,2037099,feb2016|jul2016
77072,148,9321992,Taal,867.0,1077.0,96.0,130.0,104.0,842.0,feb 2016,jul 2016,2037099,feb2016|jul2016
77073,148,9321992,Automatiseren (extra),736.0,784.0,33.0,47.0,34.0,738.0,feb 2016,jul 2016,7317106,feb2016|jul2016
77074,148,9321992,Rekenen,665.0,914.0,224.0,304.0,235.0,686.0,feb 2016,jul 2016,7317106,feb2016|jul2016
77075,148,9321992,Spelling,1885.0,2074.0,61.0,83.0,67.0,1454.0,feb 2016,jul 2016,7317106,feb2016|jul2016
77076,148,9321992,Taal,800.0,963.0,62.0,104.0,72.0,812.0,feb 2016,jul 2016,7317106,feb2016|jul2016
77077,148,9321992,Automatiseren (extra),406.0,485.0,0.0,0.0,0.0,414.0,feb 2016,jul 2016,8935152,feb2016|jul2016
77078,148,9321992,Rekenen,449.0,667.0,96.0,133.0,105.0,482.0,feb 2016,jul 2016,8935152,feb2016|jul2016
77079,148,9321992,Spelling,1720.0,1999.0,63.0,83.0,75.0,1405.0,feb 2016,jul 2016,8935152,feb2016|jul2016
77080,148,9321992,Taal,825.0,1063.0,105.0,155.0,124.0,854.0,feb 2016,jul 2016,8935152,feb2016|jul2016
77081,148,9321992,Automatiseren (extra),386.0,442.0,0.0,0.0,0.0,386.0,feb 2016,jul 2016,4824563,feb2016|jul2016
77082,148,9321992,Rekenen,385.0,559.0,98.0,133.0,105.0,406.0,feb 2016,jul 2016,4824563,feb2016|jul2016
77083,148,9321992,Spelling,1711.0,1924.0,65.0,85.0,69.0,1357.0,feb 2016,jul 2016,4824563,feb2016|jul2016
77084,148,9321992,Taal,821.0,983.0,154.0,210.0,161.0,830.0,feb 2016,jul 2016,4824563,feb2016|jul2016
77085,148,9321992,Automatiseren (extra),1440.0,1485.0,103.0,123.0,106.0,1413.0,feb 2016,jul 2016,8269127,feb2016|jul2016
77086,148,9321992,Rekenen,1106.0,1307.0,443.0,548.0,451.0,1120.0,feb 2016,jul 2016,8269127,feb2016|jul2016
77087,148,9321992,Spelling,2483.0,2609.0,193.0,253.0,199.0,1796.0,feb 2016,jul 2016,8269127,feb2016|jul2016
77088,148,9321992,Taal,1156.0,1275.0,324.0,413.0,337.0,1155.0,feb 2016,jul 2016,8269127,feb2016|jul2016
77089,148,9321992,Automatiseren (extra),925.0,987.0,0.0,1.0,1.0,926.0,feb 2016,jul 2016,5653822,feb2016|jul2016
77090,148,9321992,Rekenen,825.0,1070.0,301.0,365.0,315.0,845.0,feb 2016,jul 2016,5653822,feb2016|jul2016
77091,148,9321992,Spelling,1868.0,2151.0,65.0,81.0,74.0,1455.0,feb 2016,jul 2016,5653822,feb2016|jul2016
77092,148,9321992,Taal,907.0,1070.0,140.0,196.0,146.0,905.0,feb 2016,jul 2016,5653822,feb2016|jul2016
77093,148,9321992,Automatiseren (extra),250.0,272.0,0.0,0.0,0.0,250.0,feb 2016,jul 2016,6848069,feb2016|jul2016
77094,148,9321992,Rekenen,538.0,813.0,125.0,190.0,138.0,588.0,feb 2016,jul 2016,6848069,feb2016|jul2016
77095,148,9321992,Spelling,1163.0,1350.0,15.0,20.0,17.0,1088.0,feb 2016,jul 2016,6848069,feb2016|jul2016
77096,148,9321992,Taal,745.0,850.0,97.0,125.0,100.0,740.0,feb 2016,jul 2016,6848069,feb2016|jul2016
77097,148,9321992,Automatiseren (extra),769.0,848.0,1.0,6.0,3.0,771.0,feb 2016,jul 2016,5357688,feb2016|jul2016
77098,148,9321992,Rekenen,1308.0,1977.0,716.0,1064.0,745.0,1361.0,feb 2016,jul 2016,5357688,feb2016|jul2016
77099,148,9321992,Spelling,2220.0,2605.0,72.0,104.0,80.0,1640.0,feb 2016,jul 2016,5357688,feb2016|jul2016
77100,148,9321992,Taal,960.0,1208.0,162.0,268.0,170.0,966.0,feb 2016,jul 2016,5357688,feb2016|jul2016
77101,148,9321992,Automatiseren (extra),754.0,881.0,1.0,1.0,1.0,764.0,feb 2016,jul 2016,8449822,feb2016|jul2016
77102,148,9321992,Rekenen,473.0,726.0,103.0,160.0,127.0,536.0,feb 2016,jul 2016,8449822,feb2016|jul2016
77103,148,9321992,Spelling,1977.0,2250.0,68.0,94.0,77.0,1481.0,feb 2016,jul 2016,8449822,feb2016|jul2016
77104,148,9321992,Taal,907.0,1129.0,143.0,207.0,165.0,920.0,feb 2016,jul 2016,8449822,feb2016|jul2016
